date	latitude	longitude	suicide	attacktype1	targtype1	weaptype1	nkill	nwound	iyear	imonth	iday	provstate
04/10/2013	24.95	66.966667	0	1	14	5	1	0	2013	10	04	Sindh
04/10/2013	26.142683	64.446695	0	2	4	5	0	0	2013	10	04	Balochistan
04/10/2013	29.033333	69.15	0	3	3	6	0	0	2013	10	04	Balochistan
04/10/2013	30.283333	68.35	0	2	15	5	0	2	2013	10	04	Balochistan
05/10/2013	24.879726	67.090411	0	3	8	6	0	0	2013	10	05	Sindh
05/10/2013	26.004724	63.881794	0	2	4	5	0	0	2013	10	05	Balochistan
05/10/2013	34.013965	71.578964	0	3	20	6	0	0	2013	10	05	Khyber Pakhtunkhwa
05/10/2013	32.929773	70.669266	0	3	20	6	0	0	2013	10	05	Khyber Pakhtunkhwa
05/10/2013	33.695975	70.336069	0	3	14	6	0	1.5	2013	10	05	Federally Administered Tribal Areas
05/10/2013	33.695975	70.336069	0	3	14	6	0	1.5	2013	10	05	Federally Administered Tribal Areas
06/10/2013	32.955278	70.505	0	3	4	6	3	8	2013	10	06	Khyber Pakhtunkhwa
06/10/2013	34.004299	71.54483	0	3	21	6	0	0	2013	10	06	Khyber Pakhtunkhwa
06/10/2013	34.004299	71.54483	0	3	21	6	0	0	2013	10	06	Khyber Pakhtunkhwa
06/10/2013	34.004299	71.54483	0	3	21	6	0	0	2013	10	06	Khyber Pakhtunkhwa
06/10/2013	34.004299	71.54483	0	3	21	6	0	0	2013	10	06	Khyber Pakhtunkhwa
06/10/2013	27.810515	66.713708	0	1	19	5	1	0	2013	10	06	Balochistan
06/10/2013	32.98465	70.606202	0	3	4	6	1	8	2013	10	06	Khyber Pakhtunkhwa
06/10/2013	32.903333	70.636667	0	3	16	6	0	0	2013	10	06	Khyber Pakhtunkhwa
06/10/2013	33.999446	71.425033	0	3	4	6	0	1	2013	10	06	Khyber Pakhtunkhwa
06/10/2013	34.015856	71.975452	0	3	14	6	0	1	2013	10	06	Khyber Pakhtunkhwa
06/10/2013	24.923804	66.9729	0	3	15	6	0	3	2013	10	06	Sindh
06/10/2013	34.160468	72.399553	0	2	3	5	0	0	2013	10	06	Khyber Pakhtunkhwa
07/10/2013	34.004299	71.54483	0	3	3	6	2	12	2013	10	07	Khyber Pakhtunkhwa
07/10/2013	33.796802	71.559991	0	6	14	5			2013	10	07	Khyber Pakhtunkhwa
07/10/2013	34.004299	71.54483	0	3	3	6	0	0	2013	10	07	Khyber Pakhtunkhwa
07/10/2013	34.025282	71.585097	0	3	14	6	0	0	2013	10	07	Khyber Pakhtunkhwa
07/10/2013	34.72978	71.521714	0	2	14	5	1	1	2013	10	07	Federally Administered Tribal Areas
07/10/2013	24.951355	66.96748	0	2	1	5	1	0	2013	10	07	Sindh
07/10/2013	29.673863	68.715498	0	6	1	5	0	0	2013	10	07	Balochistan
07/10/2013	34.802827	71.793376	0	3	21	6	0	0	2013	10	07	Khyber Pakhtunkhwa
07/10/2013	26.526375	67.787692	0	3	21	6	0	9	2013	10	07	Sindh
08/10/2013	30.182971	66.998734	0	3	3	6	0	8	2013	10	08	Balochistan
08/10/2013	30.38522	67.728027	0	6	14	5	1	0	2013	10	08	Balochistan
08/10/2013	28.748056	63.858149	0	6	8	5			2013	10	08	Balochistan
08/10/2013	34.014975	71.58049	0	2	14	5	1	1	2013	10	08	Khyber Pakhtunkhwa
08/10/2013	34.344742	71.785971	0	2	3	5	1	1	2013	10	08	Khyber Pakhtunkhwa
09/10/2013	30.38522	67.728027	0	1	14	5	1	0	2013	10	09	Balochistan
09/10/2013	26.91126	65.570785	0	2	4	6	1	2	2013	10	09	Balochistan
09/10/2013	27.107117	65.565693	0	2	3	5	0	0	2013	10	09	Balochistan
09/10/2013	33.695975	70.336069	0	3	14	6	0	1	2013	10	09	Federally Administered Tribal Areas
09/10/2013	33.778025	70.258727	0	3	14	6	0	1	2013	10	09	Federally Administered Tribal Areas
09/10/2013	24.867748	67.008147	0	2	3	5	2	1	2013	10	09	Sindh
09/10/2013	32.116166	70.157476	0	2	14	5	1	0	2013	10	09	Khyber Pakhtunkhwa
09/10/2013	24.869968	67.003852	0	2	14	5	1	0	2013	10	09	Sindh
10/10/2013	30.197083	67.015178	0	3	3	6	6	31	2013	10	10	Balochistan
10/10/2013	31.549722	74.343611	0	3	1	6	1	13	2013	10	10	Punjab
10/10/2013	24.95	66.966667	1	3	20	6	3	0	2013	10	10	Sindh
10/10/2013	34.011179	71.569822	0	3	3	6	0	3	2013	10	10	Khyber Pakhtunkhwa
10/10/2013	32.989588	70.60661	0	3	4	6	0	12	2013	10	10	Khyber Pakhtunkhwa
11/10/2013	32.304722	69.570278	1	3	4	6	3	2	2013	10	11	Federally Administered Tribal Areas
11/10/2013	34.014975	71.58049	0	8	10	9	0	1	2013	10	11	Khyber Pakhtunkhwa
12/10/2013	33.112341	71.103259	0	1	10	5	1	0	2013	10	12	Khyber Pakhtunkhwa
12/10/2013	33.91667	71.462588	0	6	14	5	1	0	2013	10	12	Khyber Pakhtunkhwa
12/10/2013	28.486481	66.260483	0	2	3	5	0	0	2013	10	12	Balochistan
12/10/2013	28.636138	69.186431	0	3	14	6	0	1	2013	10	12	Balochistan
12/10/2013	29.091445	67.971445	0	3	19	6	0	4	2013	10	12	Balochistan
13/10/2013	24.82593	67.2267	0	3	1	6	1	5	2013	10	13	Sindh
13/10/2013	32.155	70.1455	0	3	14	6	1	1	2013	10	13	Khyber Pakhtunkhwa
14/10/2013	27.805894	66.612651	0	2	3	5	1	0	2013	10	15	Sindh
15/10/2013	24.893379	67.028061	0	3	8	6	0	0	2013	10	14	Balochistan
15/10/2013	30.087663	66.937678	0	3	3	6	0	12	2013	10	15	Balochistan
15/10/2013	32.955909	70.505955	0	3	8	6	0	0	2013	10	15	Khyber Pakhtunkhwa
15/10/2013	26.156056	63.014758	0	6	15	5	1	0	2013	10	15	Balochistan
16/10/2013	31.928599	70.458899	1	1	2	6	9	31	2013	10	16	Khyber Pakhtunkhwa
16/10/2013	30.181905	66.957235	0	3	1	6	0	4	2013	10	16	Balochistan
16/10/2013	29.033333	69.15	0	3	4	6	0	0	2013	10	16	Balochistan
16/10/2013	29.033333	69.15	0	3	4	6	0	0	2013	10	16	Balochistan
16/10/2013	34.799722	72.571667	0	3	14	6	2	0	2013	10	16	Khyber Pakhtunkhwa
16/10/2013	34.914996	72.634411	0	3	20	6	0	0	2013	10	16	Khyber Pakhtunkhwa
16/10/2013	26.098269	65.475736	0	3	4	6	0	0	2013	10	16	Balochistan
17/10/2013	32.974638	70.14558	0	2	4	5	1	0	2013	10	17	Federally Administered Tribal Areas
17/10/2013	33.991019	71.448975	0	3	3	6	0	0	2013	10	17	Khyber Pakhtunkhwa
19/10/2013	29.033333	69.15	0	3	4	6	0	0	2013	10	19	Balochistan
19/10/2013	29.388249	67.816777	0	1	10	9	0		2013	10	19	Balochistan
20/10/2013	34.029424	71.613312	0	2	3	5	4		2013	10	20	Khyber Pakhtunkhwa
20/10/2013	28.636138	69.186431	0	3	14	6	0	2	2013	10	20	Balochistan
20/10/2013	28.636138	69.186431	0	3	14	6	0	2	2013	10	20	Balochistan
21/10/2013	28.59189	68.039822	0	3	19	6	6	18	2013	10	21	Balochistan
21/10/2013	34.856902	71.429936	0	3	14	6	0	2	2013	10	21	Federally Administered Tribal Areas
21/10/2013	26.157282	63.016087	0	5	3	5			2013	10	21	Balochistan
22/10/2013	34.779667	71.689532	0	3	3	6	0	2	2013	10	22	Federally Administered Tribal Areas
22/10/2013	26.40178	62.923644	0	1	2	5	1	0	2013	10	22	Balochistan
23/10/2013	33.695975	70.336069	1	3	4	6	1	0	2013	10	23	Federally Administered Tribal Areas
23/10/2013	33.530978	71.061996	0	3	14	6	1	5	2013	10	23	Khyber Pakhtunkhwa
23/10/2013	32.929773	70.669266	0	3	14	6	0	2	2013	10	23	Khyber Pakhtunkhwa
23/10/2013	30.183009	66.998953	0	6	14	5	0	0	2013	10	23	Balochistan
24/10/2013	24.894111	66.992844	0	2	3	5	3	1	2013	10	24	Sindh
24/10/2013	32.988889	70.605556	0	2	3	6	1	0	2013	10	24	Khyber Pakhtunkhwa
24/10/2013	24.869404	66.995823	0	3	1	6	1	3	2013	10	24	Sindh
24/10/2013	26.40178	62.923644	0	6	2	5			2013	10	24	Balochistan
24/10/2013	28.240278	68.775	0	3	14	6	0	3	2013	10	24	Sindh
24/10/2013	28.240278	68.775	0	3	22	6	0	0	2013	10	24	Sindh
24/10/2013	28.240278	68.775	0	3	22	6	0	0	2013	10	24	Sindh
24/10/2013	32.515165	69.282938	0	3	14	6	0	9	2013	10	24	Federally Administered Tribal Areas
25/10/2013	33.718151	73.060547	0	3	2	6	0	0	2013	10	25	Islamabad Capital Territory
25/10/2013	32.341693	70.526493	0	3	14	6	0	3	2013	10	25	Khyber Pakhtunkhwa
25/10/2013	30.182971	66.998734	0	3	12	6	0	0	2013	10	25	Balochistan
25/10/2013	29.934306	69.763563	0	3	4	6	0	1	2013	10	25	Balochistan
25/10/2013	28.941852	69.061738	0	1	22	5	2	0	2013	10	26	Khyber Pakhtunkhwa
26/10/2013	33.978097	71.444187	0	3	8	6	0	0	2013	10	26	Balochistan
26/10/2013	29.902649	66.753111	0	3	4	6	2		2013	10	26	Khyber Pakhtunkhwa
26/10/2013	33.012694	70.584701	0	3	8	6	0	0	2013	10	27	Balochistan
26/10/2013	33.013637	70.603946	0	3	8	6	0	0	2013	10	26	Khyber Pakhtunkhwa
26/10/2013	33.007224	70.586075	0	2	3	5	1	0	2013	10	26	Khyber Pakhtunkhwa
26/10/2013	34.799722	72.571667	0	2	17	5	1	0	2013	10	26	Khyber Pakhtunkhwa
27/10/2013	28.490733	65.095779	0	3	20	6	0	0	2013	10	25	Balochistan
27/10/2013	24.95	66.966667	0	2	4	5	1	0	2013	10	27	Sindh
27/10/2013	32.999081	70.065163	0	3	4	6	1	3	2013	10	27	Federally Administered Tribal Areas
27/10/2013	32.999081	70.065163	0	2	4	6	1	3	2013	10	27	Federally Administered Tribal Areas
27/10/2013	32.970704	70.278036	0	3	20	6	0	0	2013	10	27	Federally Administered Tribal Areas
27/10/2013	34.644134	71.467187	0	2	17	5	1	0	2013	10	27	Federally Administered Tribal Areas
28/10/2013	32.34507	70.530293	0	3	4	6	0	3	2013	10	28	Khyber Pakhtunkhwa
28/10/2013	32.415681	70.30732	0	3	20	6	0	0	2013	10	28	Federally Administered Tribal Areas
28/10/2013	30.090633	66.934362	0	1	2	5	0	0	2013	10	28	Balochistan
28/10/2013	32.999081	70.065163	0	9	4	13	9	0	2013	10	28	Federally Administered Tribal Areas
28/10/2013	34.00221	71.383147	0	3	14	6	0	0	2013	10	28	Khyber Pakhtunkhwa
29/10/2013	28.95	69.066667	0	2	14	5	7	4	2013	10	29	Balochistan
29/10/2013	34.00221	71.383147	0	6	8	5	1	0	2013	10	29	Khyber Pakhtunkhwa
29/10/2013	25.380633	68.365066	1	3	14	6	1	0	2013	10	29	Sindh
29/10/2013	28.55	68.216667	0	3	1	6	0	0	2013	10	29	Balochistan
29/10/2013	31.120411	74.449097	0	3	20	6	0	0	2013	10	29	Punjab
29/10/2013	24.861462	67.009939	0	3	1	6	0	3	2013	10	29	Sindh
29/10/2013	26.841	68.119278	0	3	19	6	0	0	2013	10	29	Sindh
29/10/2013	25.381751	68.36939	0	3	3	6	0	3	2013	10	29	Sindh
29/10/2013	26.729388	67.777447	0	3	10	6	0	0	2013	10	29	Sindh
29/10/2013	26.729388	67.777447	0	3	19	6	0	0	2013	10	29	Sindh
29/10/2013	27.563994	68.215131	0	3	3	6	0	0	2013	10	29	Sindh
29/10/2013	32.929773	70.669266	0	3	14	6	0	0	2013	10	29	Khyber Pakhtunkhwa
29/10/2013	27.518015	66.433468	0	2	3	5	0	1	2013	10	29	Balochistan
29/10/2013	24.861462	67.009939	0	3	14	6	0	4	2013	10	29	Sindh
29/10/2013	25.363862	68.301616	0	7	21	8	0	0	2013	10	29	Sindh
29/10/2013	25.381751	68.36939	0	3	14	6	0	1	2013	10	29	Sindh
29/10/2013	26.729437	67.772928	0	3	20	6	0	0	2013	10	29	Sindh
29/10/2013	26.729437	67.772928	0	3	20	6	0	0	2013	10	29	Sindh
29/10/2013	28.108232	68.025224	0	3	3	6	0	0	2013	10	29	Sindh
29/10/2013	25.353311	68.262316	0	3	19	6	0	2	2013	10	29	Sindh
29/10/2013	26.729834	67.775172	0	3	20	6	0	0	2013	10	29	Sindh
29/10/2013	25.416868	68.274306	0	3	19	6	0	0	2013	10	29	Sindh
29/10/2013	26.693098	67.615557	0	3	20	6	0	0	2013	10	29	Sindh
29/10/2013	26.865543	68.366719	0	3	20	6	0	0	2013	10	29	Sindh
29/10/2013	28.108166	68.025271	0	3	19	6	0	0	2013	10	29	Sindh
29/10/2013	25.381751	68.36939	0	2	19	5	0	2	2013	10	29	Sindh
29/10/2013	25.51799	69.012672	0	3	20	6	0	0	2013	10	29	Sindh
29/10/2013	26.244221	68.410034	0	3	14	6	0	0	2013	10	29	Sindh
29/10/2013	27.211735	68.420065	0	3	1	6	0	0	2013	10	29	Sindh
29/10/2013	27.55737	68.210028	0	3	15	6	0	0	2013	10	29	Sindh
29/10/2013	27.55737	68.210028	0	3	19	6	0	0	2013	10	29	Sindh
29/10/2013	27.55737	68.210028	0	3	19	6	0	0	2013	10	29	Sindh
29/10/2013	27.563994	68.215131	0	3	20	6	0	0	2013	10	29	Sindh
29/10/2013	27.529952	68.758142	0	3	1	6	0	0	2013	10	29	Sindh
29/10/2013	27.525514	68.754934	0	3	20	6	0	0	2013	10	29	Sindh
29/10/2013	27.521834	68.746724	0	3	19	6	0	0	2013	10	29	Sindh
29/10/2013	27.563994	68.215131	0	3	20	6	0	0	2013	10	30	Federally Administered Tribal Areas
29/10/2013	27.529357	68.758264	0	3	14	6	0	0	2013	10	30	Balochistan
30/10/2013	34.009722	71.054722	0	3	4	6	5	2	2013	10	30	Khyber Pakhtunkhwa
30/10/2013	30.209459	67.018173	0	3	1	6	5	17	2013	10	30	Federally Administered Tribal Areas
30/10/2013	34.217222	71.555556	0	3	14	6	0	0	2013	10	30	Balochistan
30/10/2013	32.320237	69.859741	0	3	4	6	2	4	2013	10	30	Balochistan
30/10/2013	27.8	66.616667	0	2	14	5	1	0	2013	10	30	Khyber Pakhtunkhwa
30/10/2013	26.458388	65.230796	0	3	4	6	0	0	2013	10	29	Sindh
30/10/2013	32.929773	70.669266	0	3	3	6	0	0	2013	10	29	Sindh
31/10/2013	34.731196	71.479573	0	3	1	6	0	3	2013	10	31	Federally Administered Tribal Areas
01/11/2013	32.999081	70.065163	0	3	4	6	0	0	2013	11	01	Federally Administered Tribal Areas
01/11/2013	29.866667	67.33333	0	2	14	5	6	1	2013	11	01	Balochistan
01/11/2013	27.801758	66.630034	0	2	14	5	1	2	2013	11	01	Balochistan
01/11/2013	26.904484	65.574707	0	2	4	5	0	0	2013	11	01	Balochistan
01/11/2013	33.983083	71.451275	0	3	1	6	0	0	2013	11	01	Khyber Pakhtunkhwa
01/11/2013	27.800058	66.616432	0	2	1	5	1	2	2013	11	01	Balochistan
01/11/2013	24.835493	67.208338	0	2	1	5	2	3	2013	11	01	Sindh
02/11/2013	34.776746	71.439985	0	3	14	6	0	1	2013	11	02	Federally Administered Tribal Areas
02/11/2013	34.96914	71.83693	0	3	1	6	0	0	2013	11	02	Khyber Pakhtunkhwa
02/11/2013	25.794945	62.543578	0	7	4	5	0	0	2013	11	02	Balochistan
03/11/2013	29.033333	69.15	0	3	20	6	0	0	2013	11	03	Balochistan
03/11/2013	33.992166	71.498205	0	3	12	6	0	1	2013	11	03	Khyber Pakhtunkhwa
03/11/2013	30.181972	66.957329	0	3	14	6	0	0	2013	11	03	Balochistan
03/11/2013	34.301472	72.026153	0	3	22	6	0	0	2013	11	03	Khyber Pakhtunkhwa
04/11/2013	30.366349	68.600104	0	3	3	6	0	0	2013	11	04	Balochistan
04/11/2013	25.029974	66.881989	0	2	2	5	1	0	2013	11	04	Balochistan
04/11/2013	29.229008	67.668329	0	2	4	5	3	1	2013	11	04	Balochistan
04/11/2013	29.033333	69.15	0	3	20	6	0	0	2013	11	04	Balochistan
04/11/2013	32.821949	70.774323	0	2	3	5	2	1	2013	11	04	Khyber Pakhtunkhwa
04/11/2013	34.004656	71.48472	0	3	21	6	1	7	2013	11	04	Khyber Pakhtunkhwa
04/11/2013	34.394484	72.619977	0	2	3	5	1	0	2013	11	04	Khyber Pakhtunkhwa
04/11/2013	24.872888	67.060283	0	2	14	5	1	0	2013	11	04	Sindh
04/11/2013	24.921154	67.019165	0	2	14	5	1	0	2013	11	04	Sindh
04/11/2013	24.995264	67.064331	0	2	14	5	2	3	2013	11	04	Sindh
04/11/2013	24.916487	67.083178	0	2	14	5	1	0	2013	11	04	Sindh
04/11/2013	34.000229	71.553803	0	3	16	6	0	0	2013	11	04	Khyber Pakhtunkhwa
05/11/2013	25.378152	68.323089	0	3	19	6	0	0	2013	11	05	Sindh
05/11/2013	24.894681	67.056885	0	6	22	5	1	0	2013	11	05	Sindh
06/11/2013	29.142127	69.100003	0	3	14	6	0	4	2013	11	06	Balochistan
06/11/2013	27.799469	66.616535	0	2	4	5	1	2	2013	11	06	Balochistan
06/11/2013	28.634374	69.189441	0	3	20	6	0	0	2013	11	06	Balochistan
06/11/2013	32.530279	73.973086	0	2	4	5	1	1	2013	11	06	Punjab
07/11/2013	26.91126	65.570785	0	2	4	5	0	0	2013	11	07	Balochistan
07/11/2013	32.323479	70.735359	0	3	20	6	0	0	2013	11	07	Khyber Pakhtunkhwa
07/11/2013	34.002724	71.384519	0	2	4	5	0	1	2013	11	07	Khyber Pakhtunkhwa
08/11/2013	26.966667	64.1	0	3	4	6	0	0	2013	11	08	Balochistan
08/11/2013	24.87143	66.982419	0	2	19	5	2	1	2013	11	08	Sindh
08/11/2013	32.986996	70.606972	0	3	3	6	0	0	2013	11	08	Khyber Pakhtunkhwa
08/11/2013	26.115009	62.041359	0	2	4	5	4	2	2013	11	08	Balochistan
08/11/2013	34.116667	72.466667	0	3	3	6	0	1	2013	11	08	Khyber Pakhtunkhwa
08/11/2013	34.023365	71.617872	0	3	20	6	0	0	2013	11	08	Khyber Pakhtunkhwa
08/11/2013	30.583132	66.99651	0	3	8	6	0	0	2013	11	08	Balochistan
09/11/2013	30.182971	66.998734	0	3	20	6	0	0	2013	11	09	Balochistan
09/11/2013	34.002724	71.384519	0	2	4	5	0	2	2013	11	09	Khyber Pakhtunkhwa
10/11/2013	28.636138	69.186431	0	3	4	6	0	0	2013	11	10	Balochistan
10/11/2013	27.529737	68.756706	0	2	15	5	1	2	2013	11	10	Sindh
10/11/2013	32.999386	70.065242	0	2	4	5	0	0	2013	11	10	Federally Administered Tribal Areas
10/11/2013	32.851471	74.071957	0	3	14	6	2	1	2013	11	10	Punjab
11/11/2013	25.266667	63.466667	0	3	2	6	0	9	2013	11	11	Balochistan
11/11/2013	34.001443	73.797684	1	3	14	6	2	1	2013	11	11	Azad Kashmir
11/11/2013	33.466168	70.421512	0	3	20	6	0	0	2013	11	11	Federally Administered Tribal Areas
11/11/2013	25.040047	67.064331	0	2	14	5	0	2	2013	11	11	Sindh
11/11/2013	34.116667	72.466667	0	3	3	6	0	0	2013	11	11	Khyber Pakhtunkhwa
12/11/2013	33.729388	73.093146	0	6	1	13	0	0	2013	11	12	Islamabad Capital Territory
12/11/2013	34.09099	71.145752	0	3	4	6	0	1	2013	11	12	Federally Administered Tribal Areas
13/11/2013	29.036961	69.183258	0	3	20	6	0	0	2013	11	13	Balochistan
13/11/2013	34	71.383333	0	3	4	6	0	2	2013	11	13	Khyber Pakhtunkhwa
13/11/2013	32.988889	70.605556	0	2	3	6	3	2	2013	11	13	Khyber Pakhtunkhwa
13/11/2013	34.016667	71.583333	0	3	4	6	0	0	2013	11	13	Khyber Pakhtunkhwa
13/11/2013	24.867945	66.918443	1	3	3	6	6	3	2013	11	13	Sindh
13/11/2013	24.933333	67.033333	0	3	14	6	0	6	2013	11	14	Khyber Pakhtunkhwa
13/11/2013	24.933333	67.033333	0	3	14	6	0	6	2013	11	13	Sindh
13/11/2013	24.861462	67.009939	0	3	15	6	0	2	2013	11	13	Sindh
14/11/2013	32.341693	70.526493	0	6	14	5	0	0	2013	11	13	Sindh
14/11/2013	26.098269	65.475736	0	3	14	6	0	3	2013	11	14	Balochistan
14/11/2013	30.925016	66.46149	0	2	3	5	2	0	2013	11	14	Balochistan
14/11/2013	30.460039	70.968513	0	3	15	6	0	0	2013	11	14	Punjab
14/11/2013	24.961938	67.056853	0	3	15	6	0	1	2013	11	14	Sindh
14/11/2013	24.834812	67.228924	0	3	15	6	1	9	2013	11	14	Sindh
14/11/2013	33.958617	71.464072	0	3	15	6	3		2013	11	14	Khyber Pakhtunkhwa
14/11/2013	33.961112	71.50922	0	3	20	6	0	0	2013	11	14	Khyber Pakhtunkhwa
15/11/2013	34.358459	72.072859	0	3	8	6	0	0	2013	11	15	Khyber Pakhtunkhwa
15/11/2013	34.358459	72.072859	0	3	8	6	0	2	2013	11	15	Khyber Pakhtunkhwa
15/11/2013	33.598394	73.044135	0	2	14	5	8	31	2013	11	15	Punjab
16/11/2013	31.750261	70.61861	0	3	3	6	1	2	2013	11	16	Khyber Pakhtunkhwa
16/11/2013	32.988889	70.605556	1	3	3	6	1	7	2013	11	16	Khyber Pakhtunkhwa
16/11/2013	33.921284	71.560822	0	3	3	6	0	3	2013	11	16	Khyber Pakhtunkhwa
16/11/2013	33.526871	71.057596	0	3	14	6	0	5	2013	11	16	Khyber Pakhtunkhwa
17/11/2013	28.583162	65.415914	0	6	3	5			2013	11	17	Balochistan
17/11/2013	34.344464	71.36796	0	3	3	6	0	0	2013	11	17	Federally Administered Tribal Areas
17/11/2013	27.994401	65.291319	0	2	2	5	1	0	2013	11	17	Balochistan
17/11/2013	34.255443	72.402142	0	2	3	5	2	0	2013	11	17	Khyber Pakhtunkhwa
17/11/2013	32.970704	70.278036	0	3	4	6	0	2	2013	11	17	Federally Administered Tribal Areas
17/11/2013	34.100256	72.528899	0	3	14	6	1	4	2013	11	17	Khyber Pakhtunkhwa
17/11/2013	34.002724	71.384519	0	3	14	6	0	0	2013	11	17	Khyber Pakhtunkhwa
17/11/2013	25.407734	64.249626	0	6	2	5			2013	11	17	Balochistan
18/11/2013	33.583878	71.43634	0	2	15	5	2	4	2013	11	18	Khyber Pakhtunkhwa
18/11/2013	28.561004	68.262466	0	2	4	5	1	0	2013	11	18	Balochistan
18/11/2013	26.003259	63.057648	0	6	1	5	3		2013	11	18	Balochistan
18/11/2013	29.877862	69.200424	0	3	4	6	0	0	2013	11	18	Balochistan
18/11/2013	27.800054	66.616525	0	6	14	5	2	0	2013	11	18	Balochistan
18/11/2013	24.916667	67.033333	0	2	3	5	2	1	2013	11	18	Sindh
18/11/2013	34.95262	72.331113	0	3	8	6	0	0	2013	11	18	Khyber Pakhtunkhwa
18/11/2013	33.585305	71.435717	0	2	1	5	0	0	2013	11	18	Khyber Pakhtunkhwa
19/11/2013	32.569818	74.074947	0	2	8	5	2	0	2013	11	19	Punjab
19/11/2013	34.144223	72.378468	0	2	3	8	2	0	2013	11	19	Khyber Pakhtunkhwa
19/11/2013	32.970624	70.277821	1	3	17	6	8	0	2013	11	19	Federally Administered Tribal Areas
19/11/2013	34.014975	71.58049	0	9	15	13	1	0	2013	11	20	Federally Administered Tribal Areas
20/11/2013	33.256111	70.487289	1	3	4	6	5	12	2013	11	19	Khyber Pakhtunkhwa
20/11/2013	28.548338	68.217174	0	3	20	6	0	0	2013	11	20	Balochistan
20/11/2013	29.867591	69.180538	0	3	4	6	0	0	2013	11	20	Balochistan
20/11/2013	27.805145	66.614986	0	3	8	6	0	0	2013	11	20	Balochistan
20/11/2013	30.182971	66.998734	0	3	3	6	1	3	2013	11	20	Balochistan
20/11/2013	30.182971	66.998734	0	3	3	6	0	0	2013	11	20	Balochistan
20/11/2013	30.18711	67.011856	0	3	14	6	2	4	2013	11	20	Balochistan
20/11/2013	34.161967	72.266102	0	2	3	6	4	0	2013	11	20	Khyber Pakhtunkhwa
20/11/2013	32.82186	70.774854	0	3	14	6	0	0	2013	11	20	Khyber Pakhtunkhwa
20/11/2013	34.002724	71.384519	0	2	4	5	0	0	2013	11	20	Khyber Pakhtunkhwa
20/11/2013	24.942561	67.024044	0	2	14	5	2	1	2013	11	20	Sindh
20/11/2013	24.942561	67.024044	0	3	20	6	0	0	2013	11	20	Sindh
21/11/2013	30.165686	67.00178	0	3	4	6	3	22	2013	11	21	Balochistan
21/11/2013	26.004064	63.060106	0	2	14	5	3	0	2013	11	21	Balochistan
21/11/2013	30.917542	66.456932	0	3	14	6	0	5	2013	11	21	Balochistan
21/11/2013	29.125773	69.315062	0	3	14	6	0	4	2013	11	21	Balochistan
21/11/2013	34.120528	71.097666	1	3	2	6	1	26	2013	11	21	Federally Administered Tribal Areas
21/11/2013	30.361249	66.950069	0	3	1	6	0	1	2013	11	21	Balochistan
21/11/2013	30.177631	66.996319	0	3	3	6	0	1	2013	11	21	Balochistan
21/11/2013	33.916255	71.467262	0	9	4	13	0	0	2013	11	21	Khyber Pakhtunkhwa
21/11/2013	34.575482	71.488758	0	3	2	6	3	4	2013	11	21	Federally Administered Tribal Areas
21/11/2013	33.917153	71.462089	0	6	8	5	0	0	2013	11	21	Khyber Pakhtunkhwa
21/11/2013	30.182971	66.998734	0	4	3	5	0	1	2013	11	21	Balochistan
22/11/2013	24.944592	67.079213	0	3	14	6	3	17.5	2013	11	22	Sindh
22/11/2013	24.944592	67.079213	0	3	14	6	3	17.5	2013	11	22	Sindh
22/11/2013	24.916487	67.083178	0	1	3	5	0	1	2013	11	22	Sindh
22/11/2013	34.856637	71.432891	0	3	14	6	0	2	2013	11	22	Federally Administered Tribal Areas
22/11/2013	24.916487	67.083178	0	2	3	5	0	1	2013	11	22	Sindh
22/11/2013	32.988889	70.605556	0	6	3	13	1	0	2013	11	22	Khyber Pakhtunkhwa
22/11/2013	34.74	71.53	0	3	14	6	0	2	2013	11	23	Balochistan
23/11/2013	29.539562	67.875917	0	3	3	6	2	0	2013	11	22	Federally Administered Tribal Areas
23/11/2013	29.423192	65.96941	0	6	14	5			2013	11	23	Balochistan
24/11/2013	30.931648	66.449172	0	3	4	6	0	0	2013	11	24	Balochistan
24/11/2013	24.894112	66.992988	0	3	3	6	0	2	2013	11	24	Sindh
24/11/2013	34.56231	71.482505	0	3	14	6	0	0	2013	11	24	Federally Administered Tribal Areas
24/11/2013	32.974558	70.236554	0	3	4	6	2	5	2013	11	24	Federally Administered Tribal Areas
24/11/2013	33.89824	70.100363	0	3	14	6	2	3	2013	11	24	Federally Administered Tribal Areas
24/11/2013	33.897706	70.099798	0	3	14	6	1	0	2013	11	24	Federally Administered Tribal Areas
24/11/2013	32.974558	70.236554	0	3	20	6	0	0	2013	11	24	Federally Administered Tribal Areas
24/11/2013	30.18609	66.993835	0	2	14	5	1	0	2013	11	24	Balochistan
24/11/2013	29.945415	69.738007	0	3	20	6	0	0	2013	11	24	Balochistan
24/11/2013	29.482778	66.075	0	2	4	5	0	0	2013	11	24	Balochistan
25/11/2013	34.014975	71.58049	0	3	3	6	0	0	2013	11	25	Khyber Pakhtunkhwa
25/11/2013	27.802639	66.613857	0	1	14	5	1	1	2013	11	25	Balochistan
25/11/2013	30.198108	67.013498	0	1	2	5	1	0	2013	11	25	Balochistan
25/11/2013	28.990968	68.01247	0	3	20	6	0	0	2013	11	25	Balochistan
25/11/2013	34.116667	72.466667	0	3	14	6	0	0	2013	11	25	Khyber Pakhtunkhwa
25/11/2013	26.092092	62.364036	0	3	14	6	1	6	2013	11	25	Balochistan
